url,label
http://elas8o.com:1358/62e6ht,1
http://y5nqf.1ptl7.google.com/wm3t2lm99i,1
http://secure-8cflf.club/4bt78ikns099,1
http://u0nfx.com/%91%40/phtvnr,1
https://www.google.com/page?id=jja5w&token=zfyyv61699,0
http://login-zx20l.club/zkc366wlgotf,1
https://www.google.com/page?id=hnl4g&token=olbl5huugb,0
http://secure-6ro7f.xyz/cxnfwcyk1n4q,1
http://m8anw.com/%46%35/dhdh6a,1
http://pnbyhhipcwqhqk0g5rrz.com/vtikqka8q9b3g9b2c8zphrar0ujuh90db84b71w95s9xo3kyfc,1
http://bsrrjn.com:9851/1390un,1
ftp://sv654s.com/file/mt2qgr2c,0
http://tinyurl.com/mk5mfwx,1
http://dlbwh.com/%43%45/h3e6di,1
https://www.google.com/page?id=d9kle&token=h6u6pdpiel,0
http://tsw9hm.com:6138/07fvrb,1
http://tinyurl.com/f8xh7xo,1
http://bv1nj.0it71.wikipedia.org/np849gsof7,1
http://209.211.135.18/xh7cewwo,1
http://update-vkl5u.info/23zq8x3cg9se,1
http://login-yg9h1.club/7l0p2ten0ida,1
http://ir72cz.com:8530/sqiqd4,1
http://2wduut.com:3970/tdjcij,1
http://t42ovh93sxvyh5sa489h.com/icwi51zpdqwi36qdbshnps9bdlp0v1w8u0ygwdm1xg1s18kphg,1
http://9db23.com/%88%32/qditol,1
ftp://2mvy4x.com/file/e8g28292,0
https://www.linkedin.com/page?id=s9xe3&token=5rqsj4swrd,0
http://update-zik1k.top/okq2qwpoaeqv,1
http://bit.ly/6b7yvpq,1
http://tinyurl.com/kutbbri,1
http://y4821.com/%76%14/nnjzcu,1
https://www.microsoft.com/lcq7lz,0
http://2jr6x.4dfie.amazon.in/bmrfzn2jki,1
http://151.175.131.49/6u1dcbhb,1
http://ocga5.com/%96%25/6p19jw,1
http://17.225.188.166/4ualw68c,1
https://www.github.com/page?id=075sv&token=650sels016,0
http://goo.gl/xhxf4eh,1
https://www.google.com/page?id=m8qis&token=6l70iel4ij,0
http://o73mit.com:4556/cupw2x,1
http://bank-08wva.online/lkjnpesegob5,1
http://confirm-u9voy.xyz/29lf1hbia8q1,1
http://7ucpc.z3csi.wikipedia.org/mr6k84gc93,1
https://www.microsoft.com/page?id=2b5gi&token=6soik83r0x,0
https://www.wikipedia.org/jib8xs,0
https://www.linkedin.com/page?id=gtdj7&token=gkhrv6tbgm,0
https://www.linkedin.com/7onp78,0
http://tinyurl.com/3oqddam,1
ftp://gv5mz6.com/file/0to31blb,0
http://5y4we.com/%12%79/u1vpe4,1
http://82.146.121.240/ot694p3g,1
http://s1ysee7hd2n80n7xuepj.com/c8irm5l6jiqt39xnddbjkigs6mdzqifsincv16d77yj1x84tbq,1
http://ypzpq.com/%28%23/898pol,1
http://e7p37.fpzbu.linkedin.com/8e9rqlnk22,1
http://27nbt3ztefmzk03fx7bc.com/px51i0u688m4etgmkg4sw09sx26rwvzjyzv5nht8lwer7yzrpe,1
http://yxsk4.5ghho.linkedin.com/gcgnx6nwyf,1
http://ymt7w.com/%32%72/pludx0,1
http://15.106.151.174/hwn8n9sg,1
http://8y4bi.com/%38%20/deqw1z,1
http://52.56.118.42/lenbyab1,1
http://j0yb8.com/%13%44/qm3wd2,1
http://4uyr8.b59rc.linkedin.com/ibkajvuvig,1
http://bit.ly/rih4mha,1
http://cu4rkvoe8b2jcs65xcyq.com/a0cyvybhenbvprw7uu0ccahlvkqifyr0eoe8o0ntqjqrcga8c9,1
http://4s387.rp74z.github.com/8vegq4xtl8,1
http://537gv.com/%59%21/bjr9q7,1
http://5.168.216.253/4277aare,1
http://bit.ly/3deom6r,1
http://goo.gl/48htvd1,1
ftp://m9ppfh.com/file/fwb3kvbr,0
http://tinyurl.com/pw0x8ko,1
http://4pvq0e.com:1655/2yi68d,1
http://z481fm.com:1493/iovr0o,1
http://tinyurl.com/ovigtwc,1
http://secure-xe7hp.info/pperaizx6fcs,1
https://www.google.com/zeh3uh,0
http://b5vqm.b0ny7.microsoft.com/c82qd6op6k,1
http://bit.ly/cc0ixgl,1
https://www.wikipedia.org/vsyxvo,0
ftp://pmvqag.com/file/v9yq2n6l,0
http://ux363.yzhrf.microsoft.com/32l74gmmya,1
http://6gxna6.com:2203/q1z3id,1
https://www.microsoft.com/azplzt,0
http://wedia.f0l0l.linkedin.com/tusabhlpg6,1
ftp://8psdzt.com/file/3f5g7a0t,0
http://w1pxpuv9eatth7909w4p.com/mabfg0il7col3p5xucjekpz3kv2282gdpreagikrlegvxy49ym,1
https://www.microsoft.com/page?id=cbv47&token=hcpv7i7di9,0
http://uo8va.com/%81%31/wyivpx,1
http://nta9wemvnd0muhhg3vou.com/0i1z5wle33d1xnk2wjtmxxllac8ul1y2mcst7duvlpvb3e4jwb,1
http://n8r207.com:3871/l870s6,1
http://142.228.179.67/s9gjisee,1
http://wswknk8e5gg3tv4qz41y.com/yc2bwguyplmz4r6y3aji9kxwqsu90n8rmfjkszdgnhbc96x70g,1
ftp://ad0cb0.com/file/xm1xie0c,0
http://y9viv.com/%33%22/nzw5ls,1
http://qv7am.com/%19%28/zrez0w,1
ftp://duhcn7.com/file/dc97gg68,0
http://tinyurl.com/yv6yawp,1
http://gmmlc.com/%97%79/ps3w91,1
http://goo.gl/o1vtxlk,1
http://jsbia.jiv2f.linkedin.com/suq1ksi8bv,1
http://tinyurl.com/qjqbxml,1
http://ap9he9.com:7045/870mw6,1
http://jukt5.qb6dk.wikipedia.org/ytmmozxbue,1
http://cptgz.com/%62%93/v1obp0,1
http://crelrgndlb2b2mwpk3x1.com/ipznqdhl0fdj6iks1k7sdlkdwy9yh68kll34kkrxtzzyzz58jt,1
http://zl5tnp.com:2461/2srahq,1
https://www.linkedin.com/page?id=h02x3&token=4dqup906s8,0
http://158.238.54.3/8cq3y8p4,1
https://www.github.com/page?id=izfqr&token=d4z8w795ex,0
https://www.amazon.in/kwwfu7,0
http://9bflolgd1yyzy5c30y4m.com/u46h5c4qad7eohntaf5j6p1qqp40yobozwlrvhxxvm4yhnuetd,1
http://d4k7m.com/%67%88/m4qhlx,1
http://j1hbb.com/%78%52/a9ew25,1
ftp://cyg8b9.com/file/kvem2tyf,0
http://f09tfo.com:3440/1nnszp,1
https://www.google.com/8an7gg,0
https://www.github.com/fcejey,0
http://5ivauf.com:3038/0gcm68,1
https://www.linkedin.com/1dyafl,0
http://goo.gl/7zefn9q,1
http://bit.ly/1uk97iw,1
ftp://0wyul7.com/file/r8ls73ut,0
http://5dr40.fbvxj.github.com/s0llyyafzv,1
http://i84q2.com/%52%60/x7o5zl,1
http://61.182.120.161/futptjfd,1
http://166.1.121.84/s0c91h8q,1
http://goo.gl/8v9ploo,1
http://verify-uhnvt.info/nwef5zpokiu2,1
http://bit.ly/xm4syve,1
http://236.180.45.21/s0u36we6,1
http://ps8og.w6z4v.amazon.in/d3qeidf16c,1
https://www.google.com/page?id=i5pxz&token=dyz56besqu,0
http://63.207.226.29/t5y1lhyi,1
https://www.linkedin.com/page?id=b154b&token=9yz6qmsmic,0
ftp://wv5lny.com/file/zdyvt88c,0
http://verify-6ck28.top/epw6xm2e4bga,1
http://goo.gl/madnqjr,1
http://rzk18.com/%86%57/rqqh0g,1
https://www.linkedin.com/page?id=n7r8i&token=zntp38wnfr,0
http://bit.ly/qi1w8xi,1
http://secure-bk59z.top/pu2rhf2dedbk,1
http://qugixw63c7fsvdrwkqcs.com/b3frv3zgp7t3bn5lba8sjbvzdczyrlfmvuebq6h7v9if5o8mvf,1
http://k0kto.com/%59%64/38a932,1
http://p03df.com/%77%97/m5xtq0,1
http://taisn06ydnmgpkvmvz5b.com/ms5hu212ph3ygjpdx2wrgjw53rm74dstc6h90y95mmfe4nt8j8,1
http://6dzhbx.com:5304/276sqg,1
http://bit.ly/xq5dr1c,1
ftp://sy58nb.com/file/fxyv3m7s,0
http://9rv70csxtdce4krtt6m1.com/juvhd35rl739po4z78shnt0qubvb61hnanabe8mayfkmwxe39u,1
http://lzi58.com/%50%88/qnno4p,1
http://saz4turzh2q13fi4tw3s.com/1xj2ipoohvyrbjzrxg6twbpipmhc2k0qd17ihbj1pnmi31sgk4,1
http://r4f2ua.com:3974/mx5ung,1
http://gpka9i.com:5759/hkwd3w,1
http://account-h74ko.online/16qtiduuh6k0,1
http://pmcwmb.com:8339/qimgb9,1
http://irbsgx9bezjfmg3hpml4.com/t2yo7xicjgk9rfvdn0rmok5kihhe3i9gh718gvggrorvyhr4bn,1
http://h7g8j.5061j.facebook.com/zkcvhxejg8,1
http://goo.gl/uogwo30,1
https://www.linkedin.com/page?id=7rq5w&token=pmngr8d6to,0
http://waccw.com/%40%59/xlmzia,1
http://ntm3j.com/%22%56/sh9yeq,1
http://blkspnq42pknb4a5orfl.com/qwqqmeyobhch84br7odec60wul0dq1gcqujcmm2ujt0jx77qhd,1
http://qafad.yqpc5.facebook.com/oklcqe2efx,1
http://47.107.42.89/czvngu37,1
https://www.linkedin.com/page?id=bw9fk&token=vp5c2vhihv,0
http://vv3deh6ewzipk1btzist.com/jd92hk73so956j9x2o8hzv6r9a9pjaqhkjlj8cpzqy65seobnh,1
http://vtf9a.cp20r.google.com/w1yzyq14qz,1
http://chsln.com/%66%70/yz8z0p,1
https://www.github.com/page?id=grm79&token=zexprbadwd,0
https://www.amazon.in/page?id=ey0rj&token=dtb3sipxoi,0
http://175.120.22.174/g552ddx4,1
http://34.170.233.173/rg6plzaf,1
http://uuqv5e.com:2071/wg3sb9,1
http://p0xpp.336yz.microsoft.com/7mgfb19o5o,1
http://bit.ly/06r0pbu,1
ftp://dedrfc.com/file/tlpp55w9,0
https://www.facebook.com/page?id=otads&token=3c73fem24f,0
http://26.233.30.95/bjzbi2t0,1
ftp://ycfuqy.com/file/do2vkdax,0
https://www.google.com/kos6d2,0
https://www.linkedin.com/page?id=ola8o&token=ztq3tvxohb,0
http://csckny.com:3353/woajll,1
http://itaki.m4cir.github.com/0wtju7erq3,1
http://pa2t0q7nlrn9ytfzqgwb.com/dkl3tk6dwxc8hw3a6fia1ac3rlyp6dyyi74f3c5t74swwslxk6,1
https://www.google.com/3cb8rz,0
https://www.github.com/queeet,0
http://67.85.46.16/z38r06e9,1
http://8rmj3dg125hi48u232dr.com/5827y5pet9f1q1b9jj7pwulkg3srfcb6cgirnno12hanpndwih,1
http://9t40s.com/%83%53/m8gbxu,1
ftp://fkgzsr.com/file/t2gyoejb,0
https://www.github.com/0tpuh0,0
ftp://xliliq.com/file/x14cfddo,0
http://5zc20.com/%95%68/q99chq,1
https://www.google.com/page?id=z6i1m&token=wo1fqpjswj,0
ftp://hdpl0v.com/file/2wowslmh,0
http://49.86.38.238/6p4p1n1l,1
http://ieyog.com/%18%86/8ty066,1
https://www.amazon.in/hwfcjx,0
http://bdyqd.w6h9m.facebook.com/amfb4p0vzy,1
http://confirm-zpblx.club/u39ezs57uih7,1
ftp://w0q3vh.com/file/eya4pqwr,0
http://confirm-4n7ph.club/15qpg5ooh4y3,1
http://idk5qx.com:5069/kw3p5j,1
https://www.github.com/itgxfy,0
ftp://5mn5h1.com/file/2b39u4sq,0
http://bit.ly/gfd79po,1
http://78.98.228.142/a4qqwos3,1
https://www.facebook.com/page?id=shfcq&token=qkdzsqd2df,0
https://www.microsoft.com/page?id=y1lst&token=hwtjfopy3f,0
http://verify-7nsq0.info/kggsx87lwkt4,1
https://www.microsoft.com/pmi3he,0
http://97.165.96.192/x5k1fy2e,1
http://bit.ly/5trxtgo,1
https://www.linkedin.com/page?id=z4uwz&token=0fd3cz9v5q,0
http://m6ljn69awq4thj3jrxpc.com/keqndy0794x4wdlauvlrx7nubpubzyflk8mfvgqmw90kuv346d,1
http://ve53ff.com:7223/3d2d3a,1
ftp://had4x4.com/file/lnwxy8ga,0
http://bmv4p4md52mgxg32rbix.com/9i3gd4sttocoavxb8jvylz3s6q0l2zyzct8snbiw5316kaa41c,1
http://login-6my4b.top/mhmvld71xvnw,1
http://c18gtjsevgl35dd6xa30.com/1emb9u0cyguh7irz5tqyv2qb2s2pgcav2cokdfzedcjiqpqbkz,1
http://68.125.57.204/x8oz2kyb,1
http://confirm-lcbl6.club/kljxrjvobf5x,1
https://www.amazon.in/page?id=pxbll&token=je6iivovr3,0
http://account-4jbsc.info/x0cqyprl1a0w,1
http://verify-ab5e2.online/kj6zxfq6qn5w,1
http://verify-gxjxe.xyz/8cyaq4pda601,1
https://www.github.com/page?id=dl8c4&token=sq3yq6vqba,0
http://170.35.131.130/bdp3du2i,1
http://i6uet5knjfs8xedg59d8.com/vlgmc3q0aeohek6972r70pwjcfgk0ayxlakj45vk4e7j9vg4vn,1
https://www.wikipedia.org/cqqkj1,0
http://qt4vdlgi9fuwb77knv19.com/07ymjyiez5x5iev0diirsc5ooezyaeozbakco0gvuyzig1v0ln,1
http://goo.gl/n6m6wu0,1
http://secure-xy7v7.info/akjarar6oakw,1
https://www.google.com/spg8aw,0
http://p0l89p.com:5272/u6lckc,1
http://fx3f2.com/%93%88/pdutom,1
http://tinyurl.com/o6fqd6v,1
http://secure-hvseh.club/ia6funva737j,1
http://4ft6m.com/%78%80/953p34,1
http://qwilp.com/%88%60/urarzv,1
http://uka27.izjgg.linkedin.com/zilg8xz0ae,1
http://kgvzq.pibsv.linkedin.com/abvpufj57q,1
http://update-4psx4.xyz/55syabxw1l1y,1
http://bank-vz9za.club/lsf50fd7k0ia,1
http://bit.ly/qr9rlsg,1
http://bit.ly/yngkq2n,1
https://www.facebook.com/pkn24q,0
ftp://fhk14d.com/file/ruihpjdp,0
http://u2h25.qv156.linkedin.com/w5qa2m6goq,1
http://7u8hk1.com:5244/whw0cl,1
https://www.facebook.com/page?id=qwq0m&token=nymm3hqrgz,0
http://kimna.27m0j.linkedin.com/f5cxj0zw8u,1
ftp://dvdlvt.com/file/96x3xuom,0
http://tinyurl.com/klocud4,1
https://www.facebook.com/on4xdd,0
https://www.amazon.in/q210n1,0
http://kc4e6.com/%29%90/vmr15h,1
https://www.amazon.in/d6k715,0
http://6p5dwh.com:3872/kekdej,1
http://verify-nm47i.info/p75ebcysdxhr,1
http://01lbj.l4aw2.amazon.in/qvm0aiv09n,1
https://www.wikipedia.org/klize4,0
http://mafb7oqvivrdb7ick7wq.com/s5mn2gobyk5rshay8b2uiyj2j7n3mmo85jt24of19nl0g22dob,1
http://kxoc2.com/%44%82/3ey2qt,1
http://login-k1zsu.xyz/mynjmn4vhym6,1
http://212.170.249.214/0b7fmbcv,1
http://goo.gl/fcgmqga,1
https://www.github.com/page?id=peev0&token=iw5ofiw4nr,0
https://www.wikipedia.org/dedde1,0
http://zff5dg.com:2381/qbzhqe,1
https://www.wikipedia.org/page?id=rq4o2&token=qgu13ra0ju,0
https://www.amazon.in/page?id=6qpzp&token=g7mmmto6y8,0
https://www.wikipedia.org/page?id=5s7hd&token=khr4bgen3b,0
http://login-1y682.club/gc9gu508pjem,1
http://0gjst.qq6bp.google.com/1p1bsrj6fw,1
ftp://5hzfb6.com/file/fre8nyvs,0
http://tinyurl.com/z8ayjr6,1
http://bit.ly/15pwsu5,1
ftp://auniex.com/file/cnsxg5al,0
http://cait9.com/%50%12/6nj9ue,1
http://e31d36g7gf3jq14xeh90.com/ohedhlsgtxtsnppaxw2pkr0n9qxmqiph9s5v8bvo4509dlcuw2,1
http://w80tv6zty546ykkxl227.com/55xmnv6pycsi89rn4n0andio1j83i67a5n0vujp2q622q4wn6c,1
http://smycr.uj164.github.com/61ew0lxnt6,1
https://www.google.com/page?id=e4a8h&token=xm4mpead6p,0
https://www.facebook.com/page?id=eogah&token=17sv45vj84,0
https://www.google.com/d2e3wd,0
http://verify-n5pdh.club/c6w3swlmmyyh,1
http://bx7lizckk9yyvxe1ertt.com/xwjyw1z1ad65fg4644w22tchvivhy98v8e492c8qb0guhjikrw,1
http://confirm-34jsm.top/7k3bnj8e52eq,1
http://kib5x.rtutx.wikipedia.org/so8rh66uqz,1
http://2kqbl9.com:8685/k65yee,1
ftp://a230ai.com/file/0zhcob51,0
http://1jh7ax.com:7711/chtd3k,1
http://login-w6uoa.online/dqx1t9zndz9k,1
http://goo.gl/e0x0myo,1
ftp://wljiqj.com/file/api6mwxf,0
http://yg26ju.com:7449/umlx9x,1
http://tcwy1w10lkgjauo8bcav.com/q0zeca8i83jx2bncp2tvbnf8zyf3nssl8kjwnqg6t4l0wmhmq7,1
http://tinyurl.com/vefgl1j,1
http://9f16oh9rnkzs5pm3h31t.com/6ecfainy0w2serjag26lxuiagdoimst61ukyd7pddpp76m8ijt,1
http://wnxlyypoizj42bhsoepl.com/cvdckdq4t083idrxvp7n7u2w94aduaop6mua40ghb105rai71h,1
http://zsf0itrnyt6puj1vcte3.com/sjuuselpqk1ru3chtkh4jyasqt8u3vc1mdjxs9086zqinkhzm7,1
ftp://5lpucv.com/file/cpazbbjm,0
ftp://jyw5xx.com/file/5wfd2ge7,0
http://u0ru3v.com:8087/ir8ghl,1
https://www.microsoft.com/3m4cit,0
ftp://vnyzfb.com/file/f41xiz3n,0
http://4gfc4.48nsp.facebook.com/yy7y4dcjry,1
http://secure-15i3y.xyz/1yosqrv4jxjv,1
https://www.linkedin.com/page?id=uithx&token=jy7j8n2fra,0
http://175.145.65.2/zbb84a9x,1
ftp://3di6yw.com/file/gql3vlzg,0
http://dz6c6.com/%63%77/jrsjg8,1
http://verify-5ah1x.top/qrkvbbanr97k,1
https://www.google.com/page?id=nm7ip&token=zbl2liwcot,0
https://www.linkedin.com/page?id=m6xof&token=jiegut91ti,0
http://goo.gl/zf0mif8,1
http://wez5bur9cnipw83koswz.com/3cmx13aqpnpgahnn7d6irnpfaz0rbbkh0d446q2s8bxci0xlik,1
http://mb2brm.com:2811/qv2dzo,1
http://q7l49.com/%13%67/lw7ui1,1
ftp://k0j593.com/file/zm4v6xol,0
http://tltbb.com/%67%63/fpgfph,1
https://www.facebook.com/page?id=n6875&token=4u2m6sttze,0
http://45is16.com:6150/5iygzl,1
https://www.linkedin.com/kxo31l,0
http://secure-rueql.info/fj1ogwchavpw,1
http://verify-5ifu3.info/0zuymyez0tvl,1
http://h27fa.com/%41%10/zh1das,1
http://confirm-ba065.top/6a8xbgf924py,1
http://49.238.34.129/z7vpxarr,1
http://031voi.com:7488/vidbw1,1
http://goo.gl/c5fmq3d,1
http://l38350.com:2095/z95dhi,1
http://47.95.153.54/8vcgqntd,1
http://jsbdx7tpodseiuubafqm.com/4h1e1kbvdpacww8558jl3lctw2gakjrdp31rdye8twufabbpzz,1
http://i39zc.com/%10%36/4tsalq,1
http://1kgbqq.com:4843/so5aff,1
http://bit.ly/2zzabtl,1
https://www.linkedin.com/ibwadq,0
ftp://dha1h7.com/file/i5q8cov3,0
http://zbw0h.2rdbl.wikipedia.org/8u032tiwog,1
http://eg1bj8myivsl5wvhvo5q.com/iinhrwrgmknjgvr1hhbv9j69uwvtqexjmefl3w5w9efb33vnpw,1
http://gpo2msdfo01vkrrplze8.com/1qfbve8w919lwcrfpwufv7cgzab2h8ip2om1vuu6gcc96fniw6,1
ftp://q813ul.com/file/c7fgq1sm,0
http://4vw89.com/%28%51/ypm7v7,1
http://rqrgz.com/%33%93/o2tqce,1
http://966244i7kvmexl06j70m.com/i4nkewtbsmceqiucem7dqj4drdnzi3lf4mnb6p4a8lfj9wujvb,1
http://56ikl.com/%12%99/o8a6kb,1
https://www.amazon.in/page?id=a4fwk&token=uud1elqqmk,0
http://rpjyjltu07rkoo8urvnu.com/ptss0m9fnn8c3pcsojo8gy953aq2jdu5j4oqsoeoppugv8npen,1
http://tinyurl.com/9lbihgc,1
https://www.github.com/page?id=6jygl&token=16g3gmu89w,0
http://tinyurl.com/fa2wnqs,1
https://www.wikipedia.org/rf736o,0
http://goo.gl/adwsoeb,1
https://www.linkedin.com/8w3jmz,0
http://o9dipdlcu9n39zpfo6s7.com/rtnzixoorbcapv6923hchyzdic37asom72jvlv0sxbxnh2chxy,1
http://confirm-x5hnt.top/659wk1y71rsj,1
http://bit.ly/gnko5pa,1
http://uhwew9.com:8376/b6mfvz,1
https://www.google.com/page?id=774ge&token=lyqnbav3u2,0
http://toihf.fwhol.wikipedia.org/2tyf4hydku,1
http://3z5wt.ecpj7.google.com/ueou822ioi,1
http://qdksx.iczit.microsoft.com/sgtqx1s5z6,1
http://update-1hodf.info/y6d2weaq2g6d,1
http://mxi5n.com/%12%73/gd08ce,1
http://8jkt9ommabg0t1rothtf.com/i716jmwrcuy44s0bg5td75o9096im4xlzm1lv0pt923zo4b6yx,1
http://jwmhy.com/%96%27/aygff8,1
http://tzvnsp.com:4023/4xc89m,1
http://tinyurl.com/hlyj6eb,1
ftp://j8p032.com/file/lzw14v78,0
http://goo.gl/0k1rwcf,1
http://4x65o.fny6n.wikipedia.org/6qoj2q8vzm,1
http://l9c2t7.com:5107/7tid3h,1
http://bit.ly/rjt95ro,1
http://170kl.com/%55%25/4vl4ot,1
http://update-hzen3.club/5vq83c5osrb0,1
ftp://q1n78w.com/file/uucne4fl,0
https://www.google.com/vbwqau,0
http://axrit.wtnkr.microsoft.com/7y3q9kbwzd,1
http://bit.ly/aqrbhav,1
https://www.github.com/page?id=9ahz8&token=mksktsksnb,0
http://2ravg.qtqcg.google.com/292tp8m3cq,1
http://secure-gcjmz.info/p8p1dsr0iqd8,1
http://verify-6ygyl.club/yggvbs4fgzrt,1
https://www.facebook.com/page?id=skkhy&token=w9yttmtruf,0
http://au0ijm.com:2521/pf295a,1
http://dyyko.com/%77%90/ig2ebe,1
http://n1v0w.com/%51%19/6hxb8k,1
http://aw28u.frndv.microsoft.com/joatiad4uk,1
ftp://upd4px.com/file/qrpydl41,0
http://bank-cki5x.club/kc9ryrfv0759,1
http://63n0j.x8juy.google.com/t6440ikilx,1
http://hha8v.com/%74%83/av7h7c,1
http://bit.ly/fhvjzi7,1
http://4fxoy.com/%35%55/xce0tg,1
http://goo.gl/3aypbrs,1
http://g7kmow.com:7295/94ctak,1
https://www.facebook.com/0rq3lh,0
ftp://gjhn9g.com/file/9jccqhi4,0
http://pn2po.dzn9q.google.com/n4ao042ae5,1
ftp://60u1t4.com/file/c1q4aydr,0
http://eovfy.com/%96%55/datejq,1
http://251.51.242.11/b84j8rsh,1
http://uynaszwcntpkm0qxzs5l.com/1wx71ldzor4ruk6gxn334vv1409i8rnxovqejd76ej73ickz1y,1
http://af8m0.com/%49%16/owkakr,1
https://www.google.com/v885lv,0
https://www.wikipedia.org/page?id=uuygu&token=1n4bue3vkf,0
http://2jwyj.com/%53%17/r9ckbv,1
http://hrklc.com/%31%50/7bvygc,1
https://www.microsoft.com/page?id=h5xlr&token=ewrj5r9dff,0
http://11.86.79.62/3bgybhgu,1
http://chgct.ipsiz.github.com/f7elfm5zrx,1
http://112.105.12.216/da8jcz8t,1
http://ebke4db9vjyqw7vprd2s.com/xk2bwkit6nt7lj5c8fy4voaq1z8h40afnszbs1dunr419wdigc,1
http://account-uq4al.xyz/shn6772nmrtq,1
http://117.7.248.251/3s9gw2me,1
https://www.github.com/page?id=05y15&token=cx2a37bkf2,0
https://www.wikipedia.org/dgoxjo,0
https://www.facebook.com/page?id=r1604&token=limkcl59xu,0
http://z135w.com/%14%28/ilh7qu,1
http://othar.7t9fm.microsoft.com/94n9wj8ndz,1
http://9211bl99pss200llcuna.com/h9uz7ioou6ptdozav2vh65hrnrfgk0iimdmumgbbi7hshpt13s,1
http://bit.ly/ly2wtnx,1
http://bank-8z4xh.club/nfpdgf52vdp2,1
https://www.facebook.com/page?id=4lko7&token=3mfece3j0a,0
http://xfh9el.com:8782/mt69pu,1
http://fxexd.zhuma.linkedin.com/q5q924d8h3,1
http://vss49.com/%38%79/1sqveo,1
http://bqd20.com/%75%33/kulazm,1
http://ur9515zxob8j65iqe8rc.com/wvggu3h1rlv194azcd7811xmqc58y0gn7s6vx3svqszuy1d885,1
https://www.microsoft.com/w52h0j,0
https://www.google.com/qzigh6,0
https://www.github.com/lszj7c,0
http://pk1bslq8u2gpzd97bo81.com/nv6raikzj1tqtfmoaht1quf8i4jsb2n8mlino3y2qhqw7d1mr2,1
http://wprfnr.com:7616/n8jp06,1
ftp://7gqav2.com/file/a7miobfi,0
http://198.84.78.104/cm9a4zye,1
http://account-0uff8.xyz/o6e6yme0nw3t,1
http://byz4a.com/%53%63/9xd235,1
https://www.microsoft.com/c1n8k7,0
http://w3dr3.com/%38%34/dzwh24,1
http://dgrmsx.com:7359/dgm0rz,1
http://9.229.86.221/wvvztz69,1
http://vdavc.kntxk.microsoft.com/4j7pi80q5g,1
https://www.google.com/oohuom,0
http://mdonih.com:6649/vbuy21,1
http://confirm-ixgws.club/7gbni36rpby5,1
ftp://t4nepo.com/file/5acry1kv,0
https://www.linkedin.com/7e8mj7,0
http://bit.ly/2ip433y,1
https://www.amazon.in/363pm4,0
http://e48f0.com/%14%33/ku9k8n,1
https://www.facebook.com/3hayl9,0
http://h9nkin6s0nsm8bpzvfml.com/ofgqdp1mlimbdqjqyl1hbbo5jr5w1r61xu6ury6tcq7ofau2sq,1
http://tinyurl.com/r9bxw6w,1
http://hplrx.com/%79%67/kb5div,1
https://www.google.com/ko5h0r,0
http://r3x8pnp4u7sj6m9ahapj.com/qjaq6m0qrj8rrjavflx8943tkzk5xd4voh86biqdmvdikz9vp0,1
http://l8eia.com/%71%84/wli2rh,1
http://ubxmd.idf05.linkedin.com/fi2jtd231a,1
http://gdigxl47hgwvs0wu28lk.com/nk3j1kmcj03778fco0knct34rid6lqjl1y48ji69c80pnedezi,1
http://myl1s.273w0.amazon.in/e2kmy7nzrt,1
https://www.wikipedia.org/22qb6m,0
https://www.wikipedia.org/oabe80,0
ftp://pzqaxi.com/file/jnsznr5o,0
http://qq4pn.91esy.microsoft.com/vahch2g0nk,1
http://goo.gl/qk787fr,1
https://www.facebook.com/page?id=5noqz&token=u92fdzk91g,0
http://kokyw.t8nr4.microsoft.com/q06ko9io9l,1
http://l3fcjlt7wkkr7e7fle5x.com/v0xq4z46n8zembpztdedpy935kgn5vq0jfdyt1rs58wtibp3hs,1
ftp://u3xw9t.com/file/f83s5dtq,0
http://login-mq7gx.top/ll2czzgxnfxp,1
http://mf4g7.vdw80.google.com/mday4yhcdb,1
https://www.linkedin.com/qtd5jq,0
http://2mml3.g7ut0.google.com/ppsrs8daj9,1
http://goo.gl/bb0pm0z,1
https://www.amazon.in/wshyku,0
http://bit.ly/s5s210i,1
http://pgzvenw3hslm500v3ekc.com/h8eedgas4wxyqktlxs09o907ooptp6s9upssfv19f4j6bsehdo,1
ftp://p6nu7x.com/file/j4e8nlbv,0
http://bit.ly/fyg0mrj,1
http://ydy1q.gdh55.wikipedia.org/w7mdb319fx,1
https://www.wikipedia.org/page?id=5culj&token=0kgxo78epc,0
ftp://i7oc6t.com/file/futj23ig,0
http://goo.gl/7itu4zs,1
http://goo.gl/f14vm2e,1
http://bit.ly/wli8kfs,1
http://249.66.112.207/w7zrom1l,1
http://p6pj1.com/%21%34/lx2i8y,1
https://www.google.com/b9iirm,0
http://0sctk.com/%75%36/bwd6sd,1
ftp://6nwcfr.com/file/xkpb7tmd,0
ftp://xx25vi.com/file/n1jk41ln,0
ftp://e21wpy.com/file/5mzqutsj,0
http://185.217.205.102/7rszhudn,1
https://www.microsoft.com/page?id=3mce0&token=xuyy58q83r,0
http://secure-9ua33.xyz/86u93bg332pt,1
ftp://r6b1fe.com/file/wg14txan,0
http://akpwx.com/%40%32/ssuhv6,1
https://www.facebook.com/page?id=6po14&token=zqn018iux4,0
ftp://twhmqj.com/file/y2uxzb4y,0
http://k7idw948kqe3yldrhn8c.com/ucb9aop35ava72mnj2qyphz42ikgso1966mt6uhopydun8coma,1
ftp://tx467o.com/file/5l2ilaib,0
http://193.66.115.75/k3mhnmp8,1
